filename,iterations,moves,solved,H/V,types,dimension
board-1.csv,784,-,no,6:5,3:2:6:0:0,6
board0.csv,101925,-,no,7:4,3:4:4:0:0,6
board1.csv,13248,15,yes,6:5,1:7:3:0:0,6
board10.csv,25152,-,no,8:4,5:3:4:0:0,6
board100.csv,914,6,yes,6:4,2:3:5:0:0,6
board101.csv,3645,7,yes,6:5,2:6:3:0:0,6
board102.csv,469,6,yes,4:5,0:3:6:0:0,6
board103.csv,100,-,no,8:5,5:4:4:0:0,6
board104.csv,15033,-,no,5:7,5:3:4:0:0,6
board105.csv,86,4,yes,7:6,5:5:3:0:0,6
board106.csv,2885,-,no,8:5,5:4:4:0:0,6
board107.csv,456,5,yes,7:7,5:7:2:0:0,6
board108.csv,639,5,yes,5:8,7:2:4:0:0,6
board109.csv,3478,6,yes,9:7,9:7:0:0:0,6
board11.csv,123,4,yes,8:4,4:5:3:0:0,6
board110.csv,8545,17,yes,6:4,2:3:5:0:0,6
board111.csv,26242,-,no,7:4,3:4:4:0:0,6
board112.csv,3099,7,yes,4:7,3:2:6:0:0,6
board113.csv,575,5,yes,6:5,2:6:3:0:0,6
board114.csv,1178,9,yes,7:3,2:1:7:0:0,6
board115.csv,906,6,yes,6:5,2:4:5:0:0,6
board116.csv,42206,10,yes,7:5,4:5:3:0:0,6
board117.csv,12916,-,no,8:5,6:2:5:0:0,6
board118.csv,766,6,yes,6:5,2:4:5:0:0,6
board119.csv,20787,9,yes,4:9,5:5:3:0:0,6
board12.csv,1164,-,no,5:4,0:4:5:0:0,6
board120.csv,24899,-,no,5:7,4:5:3:0:0,6
board121.csv,870,6,yes,11:4,8:4:3:0:0,6
board122.csv,9234,-,no,7:3,1:5:4:0:0,6
board123.csv,154,5,yes,6:5,3:4:4:0:0,6
board124.csv,2402,-,no,4:7,3:4:4:0:0,6
board125.csv,103,5,yes,11:2,5:6:2:0:0,6
board126.csv,6557,7,yes,7:9,8:8:0:0:0,6
board127.csv,260,5,yes,6:6,3:6:3:0:0,6
board128.csv,18823,-,no,5:7,4:4:4:0:0,6
board129.csv,177,4,yes,5:9,6:7:1:0:0,6
board13.csv,618,9,yes,6:5,2:6:3:0:0,6
board130.csv,1882,8,yes,8:4,3:7:2:0:0,6
board131.csv,1194,-,no,5:6,2:5:4:0:0,6
board132.csv,809,7,yes,5:5,2:3:5:0:0,6
board133.csv,1686,7,yes,7:4,2:5:4:0:0,6
board134.csv,59296,-,no,6:7,5:4:4:0:0,6
board135.csv,56,-,no,5:8,6:4:3:0:0,6
board136.csv,18157,-,no,8:5,5:5:3:0:0,6
board137.csv,883,12,yes,8:4,4:5:3:0:0,6
board138.csv,10612,13,yes,5:5,1:5:4:0:0,6
board139.csv,1227,6,yes,5:7,3:7:2:0:0,6
board14.csv,20254,12,yes,8:4,3:6:3:0:0,6
board140.csv,432,7,yes,4:7,3:4:4:0:0,6
board141.csv,1679,11,yes,5:5,1:5:4:0:0,6
board142.csv,53587,-,no,8:4,3:7:2:0:0,6
board143.csv,1869,-,no,6:5,3:4:4:0:0,6
board144.csv,146,5,yes,7:5,5:3:4:0:0,6
board145.csv,509,6,yes,4:9,4:8:1:0:0,6
board146.csv,53,4,yes,9:3,3:6:3:0:0,6
board147.csv,54,4,yes,4:10,7:5:2:0:0,6
board148.csv,128319,-,no,5:7,4:5:3:0:0,6
board149.csv,15027,-,no,7:5,3:5:4:0:0,6
board15.csv,2925,-,no,6:5,2:6:3:0:0,6
board150.csv,662,8,yes,7:3,1:5:4:0:0,6
board151.csv,25503,-,no,4:8,3:7:2:0:0,6
board152.csv,53594,-,no,4:8,4:5:3:0:0,6
board153.csv,68,4,yes,5:7,4:5:3:0:0,6
board154.csv,218,5,yes,7:6,6:4:3:0:0,6
board155.csv,4147,7,yes,6:5,2:6:3:0:0,6
board156.csv,10805,12,yes,6:6,4:4:4:0:0,6
board157.csv,3862,13,yes,6:4,2:3:5:0:0,6
board158.csv,3380,-,no,8:3,4:2:5:0:0,6
board159.csv,16921,-,no,5:5,2:3:5:0:0,6
board16.csv,2471,-,no,4:8,3:5:4:0:0,6
board160.csv,516,-,no,4:7,4:2:5:0:0,6
board161.csv,22968,-,no,6:5,1:7:3:0:0,6
board162.csv,3594,12,yes,4:8,3:7:2:0:0,6
board163.csv,1346,7,yes,8:4,4:5:3:0:0,6
