filename,iterations,moves,solved,H/V,types,dimension
board0.csv,3873,-,no,6:6,4:5:1:2:0,6
board1.csv,405,-,no,8:2,3:2:3:2:0,6
board10.csv,322,-,no,4:4,0:2:5:1:0,6
board100.csv,2862,-,no,6:3,2:3:1:3:0,6
board101.csv,89,-,no,2:8,2:3:2:3:0,6
board102.csv,754,12,yes,5:4,1:3:2:3:0,6
board103.csv,745,6,yes,8:3,2:7:1:1:0,6
board104.csv,1237,9,yes,4:5,2:2:3:2:0,6
board105.csv,491,10,yes,5:4,1:4:2:2:0,6
board106.csv,59,4,yes,5:4,1:4:2:2:0,6
board107.csv,216,-,no,6:1,0:1:3:3:0,6
board108.csv,475,6,yes,8:3,3:3:4:1:0,6
board109.csv,66773,-,no,6:5,3:5:2:1:0,6
board11.csv,159,5,yes,6:5,4:3:2:2:0,6
board110.csv,28,5,yes,4:5,2:3:1:3:0,6
board111.csv,53965,-,no,5:8,5:6:2:0:0,6
board112.csv,850,5,yes,8:6,7:4:2:1:0,6
board113.csv,5882,-,no,7:3,2:4:2:2:0,6
board114.csv,7313,14,yes,8:4,3:7:1:1:0,6
board115.csv,338,6,yes,6:4,2:3:2:3:0,6
board116.csv,35,4,yes,5:4,1:2:4:2:0,6
board117.csv,1899,-,no,3:7,1:4:3:2:0,6
board118.csv,267,5,yes,5:4,1:3:3:2:0,6
board119.csv,1570,-,no,5:6,3:4:1:3:0,6
board12.csv,3,-,no,5:6,3:4:4:0:0,6
board120.csv,757,-,no,4:5,2:3:1:3:0,6
board121.csv,94,5,yes,5:4,0:3:4:2:0,6
board122.csv,1349,-,no,4:6,1:6:2:1:0,6
board123.csv,2402,-,no,4:5,2:2:2:3:0,6
board124.csv,115,6,yes,4:6,2:3:3:2:0,6
board125.csv,213,7,yes,4:3,0:1:3:3:0,6
board126.csv,3961,-,no,6:3,1:4:2:2:0,6
board127.csv,80,5,yes,7:4,4:4:1:2:0,6
board128.csv,1429,7,yes,6:5,3:3:4:1:0,6
board129.csv,60,4,yes,4:7,4:4:1:2:0,6
board13.csv,73,4,yes,5:6,2:6:0:3:0,6
board130.csv,51,5,yes,2:6,0:4:1:3:0,6
board131.csv,1251,11,yes,5:5,1:6:2:1:0,6
board132.csv,62,4,yes,7:4,3:5:2:1:0,6
board133.csv,582,8,yes,6:4,3:2:4:1:0,6
board134.csv,448,-,no,9:2,3:4:1:3:0,6
board135.csv,1356,8,yes,4:8,3:6:2:1:0,6
board136.csv,29502,-,no,6:9,9:3:1:2:0,6
board137.csv,173,8,yes,7:3,1:5:1:3:0,6
board138.csv,120,5,yes,4:8,5:4:2:1:0,6
board139.csv,213,6,yes,7:5,4:4:3:1:0,6
board14.csv,6,-,no,4:5,2:2:3:2:0,6
board140.csv,1643,9,yes,3:6,2:2:3:2:0,6
board141.csv,1478289,16,yes,7:9,11:3:2:0:0,6
board142.csv,240,5,yes,3:6,2:3:1:3:0,6
board143.csv,2064,7,yes,4:7,4:3:3:1:0,6
board144.csv,95,4,yes,5:6,3:6:0:2:0,6
board145.csv,5481,-,no,8:2,2:5:1:2:0,6
board146.csv,95,-,no,5:4,1:3:4:1:0,6
board147.csv,116,5,yes,5:5,3:2:4:1:0,6
board148.csv,2517,-,no,8:2,3:2:4:1:0,6
board149.csv,1683,8,yes,3:8,2:6:2:1:0,6
board15.csv,4152,10,yes,5:5,3:3:2:2:0,6
board150.csv,1830,-,no,8:1,1:3:3:2:0,6
board151.csv,535,-,no,5:5,1:4:5:0:0,6
board152.csv,1280,10,yes,2:8,2:4:2:2:0,6
board153.csv,30,4,yes,5:6,4:3:1:3:0,6
board154.csv,159,-,no,3:6,2:3:1:3:0,6
board155.csv,82,4,yes,7:2,0:5:3:1:0,6
board156.csv,2649,-,no,8:6,7:4:2:1:0,6
board157.csv,493,8,yes,4:4,0:2:5:1:0,6
board158.csv,102,5,yes,7:4,3:5:2:1:0,6
board159.csv,188,6,yes,3:6,2:2:3:2:0,6
board16.csv,50272,-,no,6:7,5:6:2:0:0,6
board160.csv,1508,-,no,5:5,2:4:3:1:0,6
board161.csv,1340,20,yes,6:4,1:5:3:1:0,6
board162.csv,84,-,no,5:4,3:1:2:3:0,6
board163.csv,906,-,no,6:4,1:5:3:1:0,6
board164.csv,396,5,yes,8:2,2:4:2:2:0,6
board165.csv,394,6,yes,5:6,2:6:0:3:0,6
board166.csv,9600,-,no,13:0,6:3:3:1:0,6
board167.csv,24,-,no,7:1,1:2:2:3:0,6
board168.csv,589,8,yes,5:5,2:2:4:2:0,6
board169.csv,72,5,yes,7:3,3:3:2:2:0,6
board17.csv,13000,-,no,11:2,6:5:1:1:0,6
board170.csv,515,6,yes,7:2,0:5:2:2:0,6
board171.csv,176,9,yes,5:4,2:3:1:3:0,6
board172.csv,259,5,yes,4:7,2:6:2:1:0,6
board173.csv,740,-,no,8:3,2:4:4:1:0,6
board174.csv,534,7,yes,7:2,2:2:3:2:0,6
board175.csv,54,4,yes,7:2,3:2:0:4:0,6
board176.csv,812,-,no,4:8,4:5:2:1:0,6
board177.csv,3335,14,yes,6:4,1:3:6:0:0,6
board178.csv,3416,-,no,5:5,2:5:1:2:0,6
board179.csv,3085,14,yes,6:5,3:4:3:1:0,6
board18.csv,1392,9,yes,5:4,1:4:2:2:0,6
board180.csv,284,6,yes,5:5,3:4:0:3:0,6
board181.csv,188,-,no,6:3,1:2:4:2:0,6
board182.csv,1042,12,yes,6:4,2:5:1:2:0,6
board183.csv,457,10,yes,4:5,2:3:1:3:0,6
board184.csv,1018,6,yes,6:5,4:4:1:2:0,6
board185.csv,245,5,yes,3:8,4:3:3:1:0,6
board186.csv,32,5,yes,5:4,2:3:1:3:0,6
board187.csv,42,-,no,6:5,4:2:2:3:0,6
board188.csv,594,7,yes,7:4,4:2:5:0:0,6
board189.csv,11591,-,no,5:7,3:6:2:1:0,6
board19.csv,56,4,yes,6:5,5:3:0:3:0,6
board190.csv,3578,-,no,5:4,3:2:0:4:0,6
board191.csv,657,12,yes,4:6,3:3:2:2:0,6
board192.csv,1813,8,yes,5:4,1:3:2:3:0,6
board193.csv,3195,-,no,6:6,4:4:3:1:0,6
board194.csv,72,-,no,2:6,0:3:3:2:0,6
board195.csv,346,5,yes,6:3,0:5:3:1:0,6
board196.csv,16468,-,no,6:4,4:2:1:3:0,6
board197.csv,94,5,yes,8:2,1:6:1:2:0,6
board198.csv,30,-,no,5:3,0:3:3:2:0,6
board199.csv,8490,-,no,3:7,4:1:3:2:0,6
board2.csv,4331,-,no,5:6,5:2:2:2:0,6
board20.csv,37521,-,no,8:5,5:5:2:1:0,6
board200.csv,170,5,yes,6:4,1:5:4:0:0,6
board201.csv,902,-,no,6:6,4:5:1:2:0,6
board202.csv,258,-,no,4:4,1:2:2:3:0,6
board203.csv,192,5,yes,7:2,2:2:3:2:0,6
board204.csv,1702,7,yes,4:8,4:5:2:1:0,6
board205.csv,828,-,no,6:2,0:2:5:1:0,6
board206.csv,2384,6,yes,4:6,1:6:2:1:0,6
board207.csv,77,6,yes,4:5,1:4:2:2:0,6
board208.csv,1411,9,yes,4:5,1:3:3:2:0,6
board209.csv,1470,-,no,5:4,0:4:4:1:0,6
board21.csv,7549,-,no,5:7,5:3:2:2:0,6
board210.csv,3092,7,yes,5:4,1:2:6:0:0,6
board211.csv,120,-,no,4:4,1:3:0:4:0,6
board212.csv,3728,-,no,5:7,4:6:1:1:0,6
board213.csv,50,4,yes,5:4,2:2:1:4:0,6
board214.csv,154,5,yes,7:4,4:3:3:1:0,6
board215.csv,25468,-,no,5:5,2:3:5:0:0,6
board216.csv,2763,9,yes,7:3,3:2:3:2:0,6
board217.csv,56,-,no,6:5,3:3:5:0:0,6
board218.csv,13,4,yes,6:2,1:2:2:3:0,6
board219.csv,2253,21,yes,9:3,3:6:1:2:0,6
board22.csv,435,6,yes,6:4,3:3:1:3:0,6
board220.csv,90,4,yes,6:4,4:1:3:2:0,6
board221.csv,498,8,yes,7:6,4:6:3:0:0,6
board222.csv,2640,-,no,8:2,1:6:1:2:0,6
board223.csv,5877,21,yes,6:4,2:4:3:1:0,6
board224.csv,216,-,no,7:1,0:4:1:3:0,6
board225.csv,5631,8,yes,6:5,4:2:5:0:0,6
board226.csv,126,5,yes,7:1,1:2:2:3:0,6
board227.csv,871,9,yes,7:3,1:4:4:1:0,6
board228.csv,7284,-,no,5:6,2:5:4:0:0,6
board229.csv,1184,-,no,6:3,0:3:5:1:0,6
board23.csv,252,-,no,3:6,2:2:3:2:0,6
board230.csv,266,5,yes,5:5,2:5:1:2:0,6
board231.csv,454,13,yes,3:5,0:3:3:2:0,6
board232.csv,9480,14,yes,5:6,4:3:3:1:0,6
board233.csv,5321,10,yes,4:6,2:4:3:1:0,6
board234.csv,101,4,yes,6:6,6:2:2:2:0,6
board235.csv,4967,-,no,8:3,4:4:1:2:0,6
board236.csv,122,6,yes,7:5,5:3:1:3:0,6
board237.csv,298,5,yes,5:4,1:4:2:2:0,6
board238.csv,2393,9,yes,5:6,4:3:3:1:0,6
board239.csv,104,5,yes,5:5,2:4:2:2:0,6
board24.csv,112,-,no,3:5,1:2:2:3:0,6
board240.csv,288,5,yes,4:5,3:1:2:3:0,6
board241.csv,1272,-,no,3:5,0:3:3:2:0,6
board242.csv,87,4,yes,6:4,2:5:1:2:0,6
board243.csv,171,4,yes,6:6,5:4:2:1:0,6
board244.csv,75,5,yes,4:5,2:1:3:3:0,6
board245.csv,66,4,yes,8:3,3:4:3:1:0,6
board246.csv,4146,13,yes,7:2,1:4:2:2:0,6
board247.csv,365,6,yes,6:3,2:2:3:2:0,6
board248.csv,146,7,yes,5:5,3:2:1:4:0,6
board249.csv,671,-,no,5:4,1:3:4:1:0,6
board25.csv,638,-,no,8:2,3:3:1:3:0,6
board250.csv,59,-,no,6:6,3:6:2:1:0,6
board251.csv,706,8,yes,5:4,1:1:6:1:0,6
board252.csv,2847,9,yes,6:4,2:4:2:2:0,6
board253.csv,365,6,yes,5:4,2:3:1:3:0,6
board254.csv,198,5,yes,6:4,2:5:1:2:0,6
board255.csv,1113,-,no,6:4,2:4:1:3:0,6
board256.csv,132,-,no,5:4,1:3:3:2:0,6
board257.csv,468,5,yes,6:3,0:5:3:1:0,6
board258.csv,4,-,no,4:5,2:2:2:3:0,6
board259.csv,79817,-,no,7:6,6:5:1:1:0,6
board26.csv,52,4,yes,4:4,0:4:1:3:0,6
board260.csv,8,4,yes,8:5,6:5:1:1:0,6
board261.csv,347,-,no,5:4,3:1:2:3:0,6
board262.csv,992,12,yes,3:8,5:3:0:3:0,6
board263.csv,329,-,no,5:5,3:2:3:2:0,6
board264.csv,8672,-,no,3:7,2:3:5:0:0,6
board265.csv,4942,10,yes,8:4,4:6:0:2:0,6
board266.csv,309,6,yes,6:4,3:2:4:1:0,6
board267.csv,1183,11,yes,5:7,4:4:3:1:0,6
board268.csv,586,7,yes,5:5,2:4:2:2:0,6
board269.csv,511,8,yes,6:3,2:2:3:2:0,6
board27.csv,1536,7,yes,5:5,1:4:4:1:0,6
board270.csv,63,5,yes,3:5,2:1:1:4:0,6
board271.csv,2809,-,no,7:4,3:3:4:1:0,6
board272.csv,314,-,no,8:2,3:1:4:2:0,6
board273.csv,86,4,yes,6:3,1:3:4:1:0,6
board274.csv,102,-,no,4:4,1:2:2:3:0,6
board275.csv,110,5,yes,4:5,0:5:3:1:0,6
board276.csv,995,-,no,5:4,2:1:5:1:0,6
board277.csv,528,-,no,2:5,0:2:1:4:0,6
board278.csv,232,6,yes,4:4,0:3:3:2:0,6
board279.csv,663,7,yes,2:7,0:4:3:2:0,6
board28.csv,1825,7,yes,7:6,5:5:3:0:0,6
board280.csv,208,-,no,7:5,4:5:3:0:0,6
board281.csv,228,-,no,3:5,0:4:1:3:0,6
board282.csv,8494,-,no,5:5,4:1:3:2:0,6
board283.csv,613,6,yes,6:4,1:5:3:1:0,6
board284.csv,285,-,no,5:5,2:3:5:0:0,6
board285.csv,28,4,yes,4:4,1:2:2:3:0,6
board286.csv,1236,-,no,6:6,6:3:1:2:0,6
board287.csv,685,6,yes,4:6,2:2:4:2:0,6
board288.csv,1076,7,yes,6:5,3:3:4:1:0,6
board289.csv,343,14,yes,6:4,2:3:2:3:0,6
board29.csv,8169,10,yes,6:4,1:3:6:0:0,6
board290.csv,7525,17,yes,6:4,2:3:5:0:0,6
board291.csv,24,4,yes,4:6,1:6:2:1:0,6
board292.csv,224,-,no,7:2,1:4:2:2:0,6
board293.csv,75,-,no,4:4,0:2:2:4:0,6
board294.csv,76,5,yes,5:5,4:1:0:5:0,6
board295.csv,64,4,yes,4:7,4:2:3:2:0,6
board296.csv,190,-,no,3:5,0:4:1:3:0,6
board297.csv,432,-,no,5:4,1:4:2:2:0,6
board298.csv,1416,-,no,6:4,4:1:3:2:0,6
board299.csv,128,-,no,8:3,3:4:3:1:0,6
board3.csv,915,10,yes,3:9,5:3:4:0:0,6
board30.csv,2245,-,no,7:4,4:4:1:2:0,6
board300.csv,8391,13,yes,5:7,3:6:3:0:0,6
board301.csv,2007,7,yes,7:4,3:5:2:1:0,6
board302.csv,4963,10,yes,7:4,4:3:3:1:0,6
board303.csv,40,-,no,6:4,1:5:1:3:0,6
board304.csv,311,5,yes,5:6,3:4:3:1:0,6
board305.csv,485,6,yes,5:6,1:8:2:0:0,6
board306.csv,104,-,no,4:5,1:3:4:1:0,6
board307.csv,2980,-,no,4:6,3:3:2:2:0,6
board308.csv,12056,-,no,7:3,0:7:2:1:0,6
board309.csv,50093,-,no,7:4,2:6:2:1:0,6
board31.csv,11903,-,no,8:3,3:5:1:2:0,6
board310.csv,174,-,no,3:5,0:3:3:2:0,6
board311.csv,376,8,yes,6:3,1:3:4:1:0,6
board312.csv,130,5,yes,4:4,0:3:3:2:0,6
board313.csv,5117,-,no,6:4,2:5:1:2:0,6
board314.csv,933,-,no,4:6,2:4:2:2:0,6
board315.csv,65673,-,no,5:6,4:3:3:1:0,6
board316.csv,1447,7,yes,8:3,3:3:5:0:0,6
board317.csv,5476,12,yes,7:4,5:2:2:2:0,6
board318.csv,210,-,no,3:5,1:2:2:3:0,6
board319.csv,170,-,no,5:3,2:1:1:4:0,6
board32.csv,637,6,yes,4:4,0:3:3:2:0,6
board320.csv,5697,10,yes,5:4,1:4:2:2:0,6
board321.csv,176,-,no,6:5,2:5:2:2:0,6
board322.csv,31,4,yes,4:5,3:1:2:3:0,6
board323.csv,82,5,yes,5:6,4:4:1:2:0,6
board324.csv,526,-,no,3:7,2:2:5:1:0,6
board325.csv,263,7,yes,5:3,0:3:3:2:0,6
board326.csv,632,-,no,5:7,5:4:2:1:0,6
board327.csv,213,5,yes,4:4,1:1:4:2:0,6
board328.csv,1341,7,yes,5:6,3:4:3:1:0,6
board329.csv,67,4,yes,7:3,3:3:2:2:0,6
board33.csv,3312,-,no,8:2,2:4:3:1:0,6
board330.csv,148,5,yes,6:4,3:4:0:3:0,6
board331.csv,116,5,yes,7:5,7:1:2:2:0,6
board332.csv,10528,-,no,6:6,5:3:4:0:0,6
board333.csv,157,-,no,6:6,3:7:2:0:0,6
board334.csv,58,6,yes,7:4,4:4:0:3:0,6
board335.csv,214,5,yes,5:4,1:2:5:1:0,6
board336.csv,372250,-,no,7:5,4:5:3:0:0,6
board337.csv,1465,-,no,5:6,2:6:1:2:0,6
board338.csv,932,7,yes,3:8,1:7:1:2:0,6
board339.csv,48,4,yes,3:7,2:4:2:2:0,6
board34.csv,45,4,yes,6:3,1:4:2:2:0,6
board340.csv,1439,-,no,6:3,2:1:5:1:0,6
board341.csv,221,5,yes,6:6,5:4:2:1:0,6
board342.csv,236,7,yes,4:5,1:4:2:2:0,6
board343.csv,263,8,yes,3:8,4:2:4:1:0,6
board344.csv,5259,-,no,4:7,3:4:4:0:0,6
board345.csv,1419,7,yes,4:6,3:4:0:3:0,6
board346.csv,1581,-,no,3:7,3:2:2:3:0,6
board347.csv,77,6,yes,3:6,0:5:3:1:0,6
